[MAIN]: START
[ENV]: Started init Environment
[ENV]: ACTIONS_SPACE: 257
[ENV]: Finished init Environment
[TRAIN]: actions: 257, observations: 12
[TRAIN]: CUDA: True
[TRAIN]: (1): action: 26, observation: (1, 0, 0.0, 0.2511487728551902, 0.71487189149458, 1.298611360039865, 7.480219882041653, 12.042771878799476, 7.711449370178768, 6.8030287387516815, 0.7450134115475262, 18.29698426938661), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (63): action: 161, observation: (1, 23.62859068180795, 0.5, 0.017201431118363475, 0.5957871477478484, 11.113195166344907, 11.904530609075326, 1.4884696887122346, 4.074092735718057, 49.45243203621213, 13.634148385779675, 3.5953538609192073), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (63): action: 130, observation: (1, 1.1402503266037907, 0.5, 0.9255967403868907, 0.8449178749977678, 5.681844899045173, 7.489819122623035, 22.424434357441147, 3.6107947800508593, 0.10860680792547722, 1.1247217973120582, 22.52630060127101), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (63): action: 142, observation: (1, 9.193032722098776, 0.5, 0.4037827971521062, 0.9881639213983435, 3.175347831451527, 3.775095677512392, 3.0440949442334158, 21.74652195918068, 7.7472412952503, 12.82581629326545, 10.78188743040486), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (63): action: 22, observation: (0, 7.1849073264774415, 0.5, 0.7377042942020553, 0.24825601046769585, 0.9405315387123493, 2.180763041243337, 4.061929358156694, 17.20204023840465, 0.16972181877012638, 1.5042914832616419, 9.133026250081809), rho: 0.5, reward: 3.845841407775879 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (63): action: 80, observation: (0, 0.5690681250785257, 0.5, 0.7069973552856454, 0.796320109299595, 16.394974080235936, 5.6324676931538376, 5.822238827482704, 27.20579593232098, 1.673447483160793, 7.595924948364297, 3.981631953565741), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (63): action: 165, observation: (0, 3.8478780090236513, 0.5, 0.3801802663412711, 0.4586913339235471, 1.5097284630039107, 3.738574796858891, 7.295390976103876, 5.2865560475479665, 11.28999294691586, 17.831106754565266, 13.427852464244141), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (63): action: 148, observation: (0, 2.8490108695987013, 0.5, 0.8914826582424551, 0.6113407746602919, 16.01297771504005, 6.11776265872388, 2.916342817568325, 9.286217302803111, 1.9143571991195754, 15.441601434525262, 7.900746338205778), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (63): action: 157, observation: (0, 8.458406755514726, 0.5, 0.9342124536434793, 0.0549083826091582, 30.946786592914876, 2.3107314293165295, 6.585460430961464, 11.774134325837231, 11.565039515373435, 1.6771224445300283, 0.4435357368783577), rho: 0.5, reward: 6.119863986968994 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (63): action: 48, observation: (0, 0.7730596526547994, 0.5, 0.6675840851351573, 0.5424657981119012, 2.5327112764085484, 35.81138273399802, 4.3544237135829436, 2.6121716830040533, 22.534271340668056, 2.7092418688795923, 3.215520222326412), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (63): action: 193, observation: (0, 1.6539122684186394, 0.5, 0.08198614407948657, 0.9510173411036871, 4.340081402570055, 0.22845286673104595, 21.47663741542694, 4.488973384919632, 27.2954268641606, 15.249850464963382, 3.4856387712884933), rho: 0.5, reward: 5.834455966949463 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (63): action: 110, observation: (0, 1.620616845600068, 0.5, 0.5985734264291892, 0.9986566510953955, 0.29567649927553924, 6.740626834375152, 2.167726317234361, 7.277630700440435, 38.77193171349496, 12.200728159486234, 5.667917748491085), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (63): action: 18, observation: (0, 5.844533904410117, 0.5, 0.7314532199196111, 0.7249308680109142, 6.546875754956721, 3.044628359284187, 44.98141049140248, 82.41999685959287, 5.185933046557636, 0.2907392540672158, 4.103087697799261), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (63): action: 85, observation: (0, 1.5250402404730024, 0.5, 0.36517129338997856, 0.12248494689219502, 13.153255865638574, 8.826272583021884, 15.470900308325792, 2.196562483463123, 5.407424530395617, 20.70511303012662, 20.870968214280985), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (63/2000): reward: -1.199838638305664, rho: 0.5, rates: 0.7900080680847168
[TRAIN]: (64): action: 71, observation: (1, 0, 0.0, 0.3623167189411408, 0.26123253086027654, 6.490200612595881, 3.5395901199825786, 10.260295614194616, 8.519389486770018, 0.8061467086536395, 3.9763296596125515, 2.5995484652489544), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 39, observation: (1, 0.14616293572538006, -0.15071206427461994, 0.41267046074958114, 0.021570621885874997, 25.811761470554814, 25.247307791465904, 25.403881733193664, 12.511087271505527, 5.836093820620746, 2.8196490999240638, 16.258849324591143), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 170, observation: (1, 0.6064263719242368, 0.08071430764961685, 0.8643838724620339, 0.14520657155461392, 6.506346405333804, 23.586879539626693, 3.414885792070046, 30.147552414662947, 10.23629620450697, 12.866364611957046, 18.965605865652954), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 201, observation: (1, 5.19254004387573, 0.5, 0.271651712646951, 0.7837595421912562, 8.601431329091403, 9.460935005427565, 5.551110114516899, 7.393440369709198, 2.80392672237742, 21.90984883630563, 0.6764899355057624), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 128, observation: (1, 0.34536782303392466, 0.47036782303392466, 0.9604422465464716, 0.47893949509945855, 22.222522861352502, 0.19534414306834824, 9.830230106845338, 14.00187643946316, 8.493626770973249, 6.250249567965791, 1.8893679155258334), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 191, observation: (1, 3.1342551751760492, 0.5, 0.35061988277033185, 0.44145717615699087, 1.167126437696973, 18.670680635908756, 5.096632291962017, 19.60543843399185, 7.635370977771613, 26.65022839280126, 11.16877110181896), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 154, observation: (1, 2.3836944250660173, 0.5, 0.3754891043152693, 0.1294534414575994, 14.692569130455457, 7.047846276183383, 3.552855365093266, 23.860651542916507, 10.31170239647664, 10.472372615954244, 5.261863136787893), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 168, observation: (1, 0.1752307547992844, 0.5, 0.2046802479803579, 0.29102081973169835, 2.1417774992948897, 2.792503709053012, 2.4055198785734406, 2.5102066678295825, 17.729766149424442, 14.279764163768816, 14.930952026791001), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 126, observation: (1, 0.05334941988760298, 0.412724419887603, 0.4841982837048352, 0.22836844620965457, 1.8353762819240216, 0.3962232158021816, 4.646363344337433, 36.856677392128994, 17.35239555515633, 26.19812360300671, 1.4784624876148147), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 6, observation: (1, 5.7364386227053, 0.5, 0.6687309890310734, 0.9762215471957696, 13.309374879608436, 3.256500775719954, 3.2691219656254744, 7.229783035923938, 9.32394249250745, 9.987308261828833, 12.80935311722331), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 40, observation: (0, 8.770922837198553, 0.5, 0.6447716785430839, 0.7585662493052354, 20.353457352792894, 0.7839614881471675, 2.6813098952990346, 28.704137013713993, 13.360432449679386, 4.735692418782893, 1.6646907164660343), rho: 0.5, reward: 5.656776428222656 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 193, observation: (0, 2.1198301833214512, 0.5, 0.10017806234710647, 0.7652761641583471, 7.131197252949998, 6.432895939408105, 5.4610231202283765, 8.208689748249949, 6.173862349341953, 16.681406660660947, 0.2424984788247519), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 203, observation: (0, 0.24378901488007892, 0.368789014880079, 0.7479505781598111, 0.029026951512706067, 8.66802760729401, 3.459055758565428, 6.905734378368923, 5.391513125414679, 2.1534855829954775, 6.789108296678274, 6.805941227847602), rho: 0.5, reward: 5.041409492492676 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 29, observation: (0, 2.4346994586244612, 0.5, 0.06944343182433743, 0.9482597862962561, 22.406024313605283, 17.467165054462562, 12.345114157468881, 1.854317453512639, 9.704990342770786, 2.646170976392578, 1.9434056861598563), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 51, observation: (0, 0.9278794117923178, 0.5, 0.8659486087170208, 0.8834286449549046, 2.8249601996019535, 7.900745911028711, 20.443122978506274, 0.7307206109989037, 10.404540396256387, 1.51147390333816, 9.072231273114953), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 246, observation: (0, 4.389586071422838, 0.5, 0.5570267977589364, 0.2747021294769698, 27.039489120673956, 4.685830453924243, 5.883147355423511, 1.0448750764883388, 2.4626646786235167, 2.8215944304631977, 7.325926963215813), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 213, observation: (0, 0.7357821690882841, 0.5, 0.4152689307083852, 0.504682178780393, 3.3658203805265288, 17.34302300674695, 0.67825727638533, 2.9006180757688815, 2.91168041680065, 26.006182523547523, 5.06252790642765), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 192, observation: (0, 6.077315087042631, 0.5, 0.7083906256954293, 0.45843391316623205, 0.3064775570306621, 24.778160623786242, 3.538330628267485, 22.544273849907235, 7.10942102560943, 28.284352880805482, 17.566527492769282), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 216, observation: (0, 12.710988936851095, 0.5, 0.4046091544256055, 0.37359102586510406, 11.046827566420351, 6.813457679762232, 11.688699213938438, 1.4760350042240842, 17.201415216678672, 8.135215870990002, 9.486187956845075), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64): action: 4, observation: (0, 1.6798161904480347, 0.5, 0.5396371110222916, 0.9744550299369995, 22.67442275965912, 13.638303738156306, 22.43268778077441, 15.601783709112556, 1.5032335133715562, 0.4954437534744718, 4.247904105832784), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (64/2000): reward: -7.301814079284668, rho: 0.5, rates: 0.5349092960357666
[TRAIN]: (65): action: 195, observation: (1, 0, 0.0, 0.34812176952934915, 0.9959797930337021, 1.6673781764829005, 1.700188562148425, 9.393915353800255, 12.222897067751914, 1.9656843707240534, 5.658439790337869, 0.5743145955657215), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 33, observation: (1, 0.27621787207220944, 0.21371787207220944, 0.708115489254296, 0.4186424944030386, 5.067652711768589, 3.923311505418944, 7.599356230588312, 1.5645931469168488, 44.55393936401802, 5.060627190545083, 12.212077946313793), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 190, observation: (1, 4.049538552968431, 0.5, 0.02904250697166877, 0.8541078075894013, 2.836721332277392, 11.966744127723434, 0.5761398231330338, 20.352226396836308, 12.908735797704907, 0.2577321602638836, 8.580787828247551), rho: 0.5, reward: 0.04496346414089203 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 248, observation: (1, 3.456464446160942, 0.5, 0.7441975451429333, 0.3610458757249213, 0.7836475939225084, 3.7172551194389634, 0.10098837173718606, 0.600291254956218, 15.488704457314634, 9.0677227078606, 1.8571044452735388), rho: 0.5, reward: 0.036938101053237915 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 161, observation: (1, 3.1488348070930217, 0.5, 0.7231859141013994, 0.23935085123782285, 2.047591024964402, 6.496292643824045, 10.631266226951421, 22.76668568080086, 3.0766811679892596, 3.815345577801125, 2.434473214862646), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 63, observation: (1, 1.2765062272706544, 0.5, 0.7271961479304149, 0.9238781125771368, 4.938687709728269, 10.536947458507429, 9.91061155370508, 5.188372320140507, 31.08459975645146, 1.5708850888434758, 10.147270633585011), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 224, observation: (1, 4.762407624169205, 0.5, 0.0384149636463369, 0.09980952739394211, 30.053436671357858, 3.828796075966899, 6.329884016021344, 5.303332307564422, 10.974404051985367, 7.787009170709618, 0.23519088189830575), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 173, observation: (1, 0.08712600576382278, 0.10275100576382279, 0.7244851972975326, 0.906893927620513, 0.38551877380211197, 4.999323276884203, 0.7830215260454709, 7.584411092540369, 0.8810711313657462, 2.9920164687758937, 1.763242099096483), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 63, observation: (1, 1.8877776064994094, 0.5, 0.39530793661019115, 0.42796317676767737, 14.00510707226173, 9.280761573636369, 4.612577060454425, 1.7161769540633651, 17.94730474992316, 2.513247179139659, 6.447752143453376), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 161, observation: (1, 1.397541804510783, 0.5, 0.9891232531629859, 0.2646520842143134, 14.272834560092967, 2.1981051528835573, 12.823876773827354, 4.46906065020758, 0.7110732864260827, 11.851843158243547, 3.394882627521368), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 152, observation: (0, 5.315674999829545, 0.5, 0.5406532457431357, 0.8997331251436252, 13.58004069925936, 19.422171555079174, 2.7846334608697547, 1.8206596239214554, 10.597220082055905, 2.9752479635180884, 6.026437328093779), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 207, observation: (0, 3.359791401502113, 0.5, 0.3142453120858143, 0.5206869201270821, 15.757657318120579, 22.343652456948035, 10.675875134567107, 13.565504781507753, 2.0700750846876876, 27.57745406268116, 1.944505385264705), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 103, observation: (0, 0.49336554746167405, 0.5, 0.8993411584948948, 0.4789390185956798, 3.3748103687111284, 21.864947523053612, 9.657571683054478, 3.3305633938456456, 1.940062145774286, 3.458414172967804, 4.3851914453601095), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 210, observation: (0, 2.490901679174093, 0.5, 0.8790099577979154, 0.07716113859760032, 13.375019578509226, 12.502223603891451, 43.93528258512213, 3.850846313443556, 5.95479062014134, 68.35503313876703, 34.364152069521644), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 159, observation: (0, 27.06332035598366, 0.5, 0.09428027126077032, 0.1261735739648111, 0.5289482135225206, 6.835179733227265, 21.38301744562233, 0.07425216457636186, 2.9678316393408406, 22.565874219723277, 5.6108449837073415), rho: 0.5, reward: 2.544987678527832 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 177, observation: (0, 0.14768043816811158, 0.5, 0.010455359278182419, 0.8806336284237647, 11.05125456836878, 0.7699019119958823, 4.430334339875844, 4.891402468932942, 8.249856121964891, 0.14322309859260415, 10.724850190192331), rho: 0.5, reward: 4.218047142028809 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 187, observation: (0, 4.325070747318047, 0.5, 0.10084330279629472, 0.2713576048746895, 7.827079175874959, 20.18167287465794, 0.027876776346927746, 0.03844699758053829, 9.912724293861961, 9.028181094892359, 0.6495137848289225), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 28, observation: (0, 0.08154715433638887, 0.20654715433638882, 0.39920354955896853, 0.808597795421744, 0.5724544648534129, 47.01291377296958, 6.660641560361682, 1.3753167872562264, 18.736849012660127, 19.769435782185127, 10.734916864759365), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 173, observation: (0, 3.9555127290260557, 0.5, 0.5968886930127794, 0.2538662951258651, 2.006412517599814, 10.090269314467307, 6.2517678057700365, 4.2565367858436804, 14.618273352750501, 8.639183668242165, 2.091589594702256), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65): action: 77, observation: (0, 2.419907821280748, 0.5, 0.501109030194978, 0.27676302877417636, 15.494453783279633, 2.863935789745786, 0.9338653578481995, 2.920576682379847, 9.471662795388783, 12.746832871959644, 13.290929284623314), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (65/2000): reward: -9.15506361424923, rho: 0.5, rates: 0.34224681928753853
[TRAIN]: (66): action: 39, observation: (1, 0, 0.0, 0.10181263853755518, 0.5380919249418423, 14.396728025109022, 0.5052457451580247, 0.326088059129478, 13.27831382603954, 0.4588041432307952, 20.06296506846725, 2.254846798140817), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (66): action: 212, observation: (1, 0.6377809131197846, 0.2627809131197846, 0.8688655708954166, 0.03984386183741018, 25.570973337356268, 17.13148315624752, 23.2848588201947, 2.6492519684515465, 8.333878049052862, 55.3182980615754, 0.8921036141686957), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (66): action: 87, observation: (1, 21.752723463913235, 0.5, 0.9439651633150496, 0.6184773182944296, 11.71860060145558, 1.594113986873017, 7.344389394859253, 17.877400246091618, 0.8946010977082353, 1.7580620047065372, 1.6668600310396353), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (66): action: 218, observation: (1, 1.2116503801076144, 0.5, 0.952899074669472, 0.2410887199030124, 19.931623372781374, 6.05621435274014, 31.020371525713294, 7.544569697150005, 17.414734905060822, 3.310734381739022, 3.573014728991035), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (66): action: 187, observation: (1, 1.5232049024137027, 0.5, 0.6553613809159029, 0.9209103129756399, 27.522724791742693, 19.797843467215152, 0.08493496392479095, 19.97704678886275, 6.699123445054687, 6.355400006745659, 20.169891974945408), rho: 0.5, reward: 1.0597431659698486 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (66): action: 204, observation: (1, 10.398760816519456, 0.5, 0.6527492032452197, 0.048083255861452234, 0.2973478535273706, 5.734465977673509, 45.57408885510331, 5.269132461842831, 17.172515824276605, 18.925005914213234, 7.6434221109393485), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (66): action: 11, observation: (1, 5.6533948218653, 0.5, 0.34287378962039916, 0.2780622248252753, 5.257990369099723, 15.494293822152729, 17.168901946556428, 26.855274645710445, 0.48113910990010544, 1.7290526479215065, 3.6901518636017943), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (66): action: 16, observation: (1, 0.05633837163378404, 0.4469633716337841, 0.44820186174150656, 0.9855647793043413, 1.6282232370050185, 10.22183309801283, 1.988815621131137, 34.679932489690664, 19.56334119415297, 7.811298973419868, 7.5424532745034), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
[TRAIN]: (66): action: 143, observation: (1, 5.012639738809842, 0.5, 0.6866842101066337, 0.35455239544167205, 26.31759037517458, 9.61915945944949, 0.05778543160700428, 0.9429164720685902, 6.1162684936468805, 0.7971416116854922, 5.772505489451934), rho: 0.5, reward: 1.4103705883026123 - 1, eps: 1.0, sample: -1, 
[TRAIN]: (66): action: 115, observation: (1, 0.26184079071447475, 0.5, 0.2896650886861979, 0.9049789809463582, 9.885564527452413, 4.253838576025125, 14.443832016483233, 2.2643576474673712, 20.22265579571577, 7.77356012376866, 8.038536903161354), rho: 0.5, reward: -1.0 - 0, eps: 1.0, sample: -1, 
